Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbmljb2xlbWFydGluMS8yMDE5LzA2LzI3LzEzLWdyZWF0ZXN0LXF1b3Rlcy1hYm91dC10aGUtZnV0dXJlLW9mLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlL9IBAA?oc=5,2019-06-27,Forbes,https://www.forbes.com,13 Best Quotes About The Future Of Artificial Intelligence,"The future of AI is unknown, but that doesn’t stop people from contemplating. Here are some of the best quotes about the future of AI.","13 Best Quotes About The Future Of Artificial Intelligence The future of AI is unknown, but that doesn’t stop people from contemplating. Here are some of the best quotes about the future of AI.",best quote future artificial intelligence future ai unknown doesnt stop people contemplating best quote future ai,0.6264899373054504,positive
1,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vZGlnaW5vbWljYS5jb20vYXV0b21hdGlvbi1mdXR1cmUtd29yay1wZW9wbGXSAThodHRwczovL2RpZ2lub21pY2EuY29tL2F1dG9tYXRpb24tZnV0dXJlLXdvcmstcGVvcGxlP2FtcA?oc=5,2019-06-26,diginomica,https://diginomica.com,Automation has changed the future of work. What about people?,"We're learning that artificial intelligence is good at some things but there are plenty of roles where people still excel, writes ServiceNow's Chris Pope","Automation has changed the future of work. What about people? We're learning that artificial intelligence is good at some things but there are plenty of roles where people still excel, writes ServiceNow's Chris Pope",automation changed future work people learning artificial intelligence good thing plenty role people still excel writes servicenow chris pope,0.9542657732963562,positive
2,https://news.google.com/rss/articles/CBMi2wFodHRwczovL25ld3Mubm9ydGhlYXN0ZXJuLmVkdS8yMDE5LzA2LzI3L25ldy1ub3J0aGVhc3Rlcm4tZ2FsbHVwLXBvbGwtcGVvcGxlLWluLXRoZS11cy11ay1hbmQtY2FuYWRhLXdhbnQtdG8ta2VlcC11cC1pbi10aGUtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYWdlLXRoZXktc2F5LWVtcGxveWVycy1lZHVjYXRvcnMtYW5kLWdvdmVybm1lbnRzLWFyZS1sZXR0aW5nLXRoZW0tZG93bi_SAQA?oc=5,2019-06-27,Northeastern University,https://news.northeastern.edu,New Northeastern,"A first-of-its-kind international poll conducted by Northeastern and Gallup finds that majorities of people in the U.S., U.K., and Canada are optimistic about the future of artificial intelligence. They also fear that institutions are failing to provide lifelong learning in the new era of automation.","New Northeastern A first-of-its-kind international poll conducted by Northeastern and Gallup finds that majorities of people in the U.S., U.K., and Canada are optimistic about the future of artificial intelligence. They also fear that institutions are failing to provide lifelong learning in the new era of automation.",new northeastern firstofitskind international poll conducted northeastern gallup find majority people u uk canada optimistic future artificial intelligence also fear institution failing provide lifelong learning new era automation,0.9977598190307617,negative
3,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lndvcmtib2F0LmNvbS9zaGlwYnVpbGRpbmcvYWJzLWJyaW5ncy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS10by12ZXNzZWwtY29ycm9zaW9u0gEA?oc=5,2019-06-27,WorkBoat,https://www.workboat.com,ABS brings artificial intelligence to vessel corrosion,The American Bureau of Shipping recently collaborated with Google Cloud and software engineers SoftServe to use artificial intelligence (AI) models to detect levels of corrosion and marine coatings br,ABS brings artificial intelligence to vessel corrosion The American Bureau of Shipping recently collaborated with Google Cloud and software engineers SoftServe to use artificial intelligence (AI) models to detect levels of corrosion and marine coatings br,ab brings artificial intelligence vessel corrosion american bureau shipping recently collaborated google cloud software engineer softserve use artificial intelligence ai model detect level corrosion marine coating br,0.9079873561859131,negative
4,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMDYvMjYvb3Bpbmlvbi93ZWFwb25zLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLmh0bWzSAQA?oc=5,2019-06-26,The New York Times,https://www.nytimes.com,Opinion | Are You Ready for Weapons That Call Their Own Shots? (Published 2019),The speed with which the military is developing artificial intelligence raises fears of an autonomous weapons race.,Opinion | Are You Ready for Weapons That Call Their Own Shots? (Published 2019) The speed with which the military is developing artificial intelligence raises fears of an autonomous weapons race.,opinion ready weapon call shot published speed military developing artificial intelligence raise fear autonomous weapon race,0.9947644472122192,negative
5,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNuZXQuY29tL2hvbWUvc21hcnQtaG9tZS9hbWF6b25zLWZ1dHVyZS12aXNpb24tb2YtYWktd2FyZWhvdXNlLWJvdHMtYW5kLWFsZXhhL9IBAA?oc=5,2019-06-29,CNET,https://www.cnet.com,"Amazon's future vision of AI, warehouse bots and Alexa","A look into the smarts that power Go stores, warehouse bots and Alexa.","Amazon's future vision of AI, warehouse bots and Alexa A look into the smarts that power Go stores, warehouse bots and Alexa.",amazon future vision ai warehouse bot alexa look smart power go store warehouse bot alexa,0.9958023428916931,positive
6,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vc3VuZGF5Z3VhcmRpYW5saXZlLmNvbS9saWZlc3R5bGUvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY2FuLXJldm9sdXRpb25pc2UtZWR1Y2F0aW9u0gEA?oc=5,2019-06-29,The Sunday Guardian,https://sundayguardianlive.com,Artificial intelligence can revolutionise education,"The role of technology is becoming more and more central to our educational infrastructure, with AI-powered systems transforming the way we teach and","Artificial intelligence can revolutionise education The role of technology is becoming more and more central to our educational infrastructure, with AI-powered systems transforming the way we teach and",artificial intelligence revolutionise education role technology becoming central educational infrastructure aipowered system transforming way teach,0.979097306728363,positive
7,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm5ld3N3aXNlLmNvbS9hcnRpY2xlcy9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1jb250cm9scy1yb2JvdGljLWFybS10by1wYWNrLWJveGVzLWFuZC1jdXQtY29zdHPSAQA?oc=5,2019-06-27,Newswise,https://www.newswise.com,Artificial Intelligence Controls Robotic Arm to Pack Boxes and Cut Costs,"Rutgers computer scientists used artificial intelligence to control a robotic arm that provides a more efficient way to pack boxes, saving businesses time and m","Artificial Intelligence Controls Robotic Arm to Pack Boxes and Cut Costs Rutgers computer scientists used artificial intelligence to control a robotic arm that provides a more efficient way to pack boxes, saving businesses time and m",artificial intelligence control robotic arm pack box cut cost rutgers computer scientist used artificial intelligence control robotic arm provides efficient way pack box saving business time,0.9961677193641663,positive
8,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYWxsZW5lbGl6YWJldGgvMjAxOS8wNi8yNy9ob3ctYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY2FuLWhlbHAtcHJlZGljdC10b3hpYy1hbGdhbC1ibG9vbXMv0gEA?oc=5,2019-06-27,Forbes,https://www.forbes.com,How Artificial Intelligence Can Help Predict Toxic Algal Blooms,"Artificial Intelligence to predict harmful algal blooms more efficiently than scientists, improving safety of seafood consumption and helping fisheries prepare for blooms accordingly.","How Artificial Intelligence Can Help Predict Toxic Algal Blooms Artificial Intelligence to predict harmful algal blooms more efficiently than scientists, improving safety of seafood consumption and helping fisheries prepare for blooms accordingly.",artificial intelligence help predict toxic algal bloom artificial intelligence predict harmful algal bloom efficiently scientist improving safety seafood consumption helping fishery prepare bloom accordingly,0.9523270726203918,positive
9,https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vZWR1Y2F0aW9uL2RlYmF0ZS1yb2JvdHMtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2Utd2lsbC1tYWtlLWh1bWFucy1qb2JsZXNzLWluLTUwLXllYXJzL3N0b3J5LWJlRzNLYkhmOVZCbnc0QXN2ZHdRYkouaHRtbNIBmQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vZWR1Y2F0aW9uL2RlYmF0ZS1yb2JvdHMtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2Utd2lsbC1tYWtlLWh1bWFucy1qb2JsZXNzLWluLTUwLXllYXJzL3N0b3J5LWJlRzNLYkhmOVZCbnc0QXN2ZHdRYkpfYW1wLmh0bWw?oc=5,2019-06-27,Hindustan Times,https://www.hindustantimes.com,"Debate: Robots, artificial intelligence will make humans jobless in 50 years","Students debate on whether robots, artificial intelligence will make humans jobless in 50 years.","Debate: Robots, artificial intelligence will make humans jobless in 50 years Students debate on whether robots, artificial intelligence will make humans jobless in 50 years.",debate robot artificial intelligence make human jobless year student debate whether robot artificial intelligence make human jobless year,0.9600656032562256,negative
