Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3Lm94LmFjLnVrL25ld3MvMjAyMi0wMy0wMy1hcnQtb3VyLXNha2UtYXJ0aXN0cy1jYW5ub3QtYmUtcmVwbGFjZWQtbWFjaGluZXMtc3R1ZHnSAQA?oc=5,2022-03-03,University of Oxford,https://www.ox.ac.uk,Art for our sake: artists cannot be replaced by machines – study,"There has been an explosion of interest in ‘creative AI’, but does this mean that artists will be replaced by machines? No, definitely not, says Anne Ploin, Oxford Internet Institute researcher and one of the team behind today’s report on the potential impact of machine learning (ML) on creative work. ","Art for our sake: artists cannot be replaced by machines – study There has been an explosion of interest in ‘creative AI’, but does this mean that artists will be replaced by machines? No, definitely not, says Anne Ploin, Oxford Internet Institute researcher and one of the team behind today’s report on the potential impact of machine learning (ML) on creative work. ",art sake artist replaced machine study explosion interest creative ai mean artist replaced machine definitely say anne ploin oxford internet institute researcher one team behind today report potential impact machine learning ml creative work,0.5678703188896179,positive
1,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcm9idG9ld3MvMjAyMi8wMy8wMS83LW11c3QtcmVhZC1ib29rcy1hYm91dC1hcnRpZmljaWFsLWludGVsbGlnZW5jZS_SAQA?oc=5,2022-03-01,Forbes,https://www.forbes.com,7 Must,Few topics will matter more in the twenty-first century than artificial intelligence. Read up.,7 Must Few topics will matter more in the twenty-first century than artificial intelligence. Read up.,must topic matter twentyfirst century artificial intelligence read,0.9978346228599548,positive
2,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnBlb3BsZW1hbmFnZW1lbnQuY28udWsvYXJ0aWNsZS8xNzUxNzM3L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLW5vdC1jYXVzZWQtbG9zcy1qb2Jz0gEA?oc=5,2022-03-01,People Management Magazine,https://www.peoplemanagement.co.uk,106987,"<p xmlns=""http://www.w3.org/1999/xhtml"">Study finds less than a quarter of firms that introduced AI had seen an overall loss of roles</p>","106987 <p xmlns=""http://www.w3.org/1999/xhtml"">Study finds less than a quarter of firms that introduced AI had seen an overall loss of roles</p>",,0.6754507422447205,negative
3,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmFwcGVuLmNvbS9ibG9nL2hvdy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1kYXRhLXJlZHVjZXMtb3ZlcmhlYWQtY29zdHMtZm9yLW9yZ2FuaXphdGlvbnPSAQA?oc=5,2022-03-03,Appen,https://www.appen.com,How Artificial Intelligence Data Reduces Overhead Costs for Organizations,AI data reduces costs to organizations - How Artificial Intelligence Data Reduces Overhead Costs for Organizations,How Artificial Intelligence Data Reduces Overhead Costs for Organizations AI data reduces costs to organizations - How Artificial Intelligence Data Reduces Overhead Costs for Organizations,artificial intelligence data reduces overhead cost organization ai data reduces cost organization artificial intelligence data reduces overhead cost organization,0.9910591244697571,positive
4,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm5ld3NjaWVudGlzdC5jb20vYXJ0aWNsZS9tZzI1MzMzNzYzLTIwMC1ob3ctYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY2FuLWhlbHAtdXMtZmlndXJlLW91dC1ob3ctbGlmZS1iZWdhbi_SAQA?oc=5,2022-03-02,New Scientist,https://www.newscientist.com,How artificial intelligence can help us figure out how life began,How inanimate molecules first arranged themselves into life is one of the great mysteries. The answer could lie in a systematic exploration of chemical space,How artificial intelligence can help us figure out how life began How inanimate molecules first arranged themselves into life is one of the great mysteries. The answer could lie in a systematic exploration of chemical space,artificial intelligence help u figure life began inanimate molecule first arranged life one great mystery answer could lie systematic exploration chemical space,0.8743489384651184,positive
5,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vdGVjaG5vbG9neW1hZ2F6aW5lLmNvbS9haS1hbmQtbWFjaGluZS1sZWFybmluZy9ob3ctYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYXBwbGllcy10by1hcHBhcmVsLW1hbnVmYWN0dXJpbmfSAQA?oc=5,2022-03-05,Technology Magazine,https://technologymagazine.com,How artificial intelligence applies to apparel manufacturing,The rising demand for apparel is one thing economic forecasters acknowledge. Devin Partida looks into how AI is transforming the clothing industry,How artificial intelligence applies to apparel manufacturing The rising demand for apparel is one thing economic forecasters acknowledge. Devin Partida looks into how AI is transforming the clothing industry,artificial intelligence applies apparel manufacturing rising demand apparel one thing economic forecaster acknowledge devin partida look ai transforming clothing industry,0.5376666188240051,negative
6,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5iZWxsZ3VsbHkuY29tL2luc2lnaHRzL25ldy16ZWFsYW5kLXMtdW51c3VhbC1zdGFuY2Utb24tYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYW5kLWNvcHlyaWdodC1pcy13b3JrLWJ5LWFuLWFpLXByb3RlY3RlZC_SAQA?oc=5,2022-03-03,Bell Gully,https://www.bellgully.com,New Zealand's unusual stance on artificial intelligence and copyright – is work by an AI protected?,,New Zealand's unusual stance on artificial intelligence and copyright – is work by an AI protected? nan,new zealand unusual stance artificial intelligence copyright work ai protected nan,0.5042487978935242,positive
7,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMi8wMy8wNC9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1haS13YXRjaGRvZy1yZXZpZXctYm9hcmQv0gEA?oc=5,2022-03-04,Fortune,https://fortune.com,Artificial intelligence: How to make A.I. ethics watchdogs effective,"Google, Facebook, Microsoft and other tech giants have instituted A.I. ethics review boards. Here's how to make sure they're effective.","Artificial intelligence: How to make A.I. ethics watchdogs effective Google, Facebook, Microsoft and other tech giants have instituted A.I. ethics review boards. Here's how to make sure they're effective.",artificial intelligence make ai ethic watchdog effective google facebook microsoft tech giant instituted ai ethic review board make sure effective,0.9398276209831238,positive
8,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmNlZGFycy1zaW5haS5vcmcvbmV3c3Jvb20vY2VkYXJzLXNpbmFpLWVzdGFibGlzaGVzLW5ldy1kaXZpc2lvbi1hcnRpZmljaWFsLS1pbnRlbGxpZ2VuY2UtaW4tbWVkaWNpbmUv0gEA?oc=5,2022-03-01,Cedars-Sinai,https://www.cedars-sinai.org,Cedars,A new division is exploring how artificial intelligence can be applied in medicine.&nbsp;Investigators recently used algorithms to identify patients at risk for heart attacks.&nbsp;Cedars-Sinai now has several programs using AI to help discover medical breakthroughs.,Cedars A new division is exploring how artificial intelligence can be applied in medicine.&nbsp;Investigators recently used algorithms to identify patients at risk for heart attacks.&nbsp;Cedars-Sinai now has several programs using AI to help discover medical breakthroughs.,cedar new division exploring artificial intelligence applied medicinenbspinvestigators recently used algorithm identify patient risk heart attacksnbspcedarssinai several program using ai help discover medical breakthrough,0.9993770718574524,positive
9,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnVpYi5uby9lbi9jZWRhcy8xNTIyNTcvaW50ZXJuYXRpb25hbC1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1iZXJnZW4tcmVzZWFyY2gtc2Nob29s0gEA?oc=5,2022-03-03,Universitetet i Bergen,https://www.uib.no,International Artificial Intelligence in Bergen Research School | Center for Data Science | UiB,"The International Artificial Intelligence in Bergen Research School aims at disseminating recent advances on AI. It is mainly intended for master and Ph.D. students, postdocs, and researchers wishing to learn more about the theme of the research school. In 2022, the broad theme of the school is: Knowledge Graphs and Machine Learning.","International Artificial Intelligence in Bergen Research School | Center for Data Science | UiB The International Artificial Intelligence in Bergen Research School aims at disseminating recent advances on AI. It is mainly intended for master and Ph.D. students, postdocs, and researchers wishing to learn more about the theme of the research school. In 2022, the broad theme of the school is: Knowledge Graphs and Machine Learning.",international artificial intelligence bergen research school center data science uib international artificial intelligence bergen research school aim disseminating recent advance ai mainly intended master phd student postdoc researcher wishing learn theme research school broad theme school knowledge graph machine learning,0.5329148769378662,negative
