,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text
0,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnRlY2hyZXB1YmxpYy5jb20vYXJ0aWNsZS93aGF0LWlzLWdlbmVyYXRpdmUtYWkv0gEA?oc=5,2024-06-21,TechRepublic,https://www.techrepublic.com,"Generative AI Defined: How It Works, Benefits and Dangers","What is generative AI in simple terms, and how does it work? Discover the meaning, benefits and dangers of generative AI with our guide.","Generative AI Defined: How It Works, Benefits and Dangers What is generative AI in simple terms, and how does it work? Discover the meaning, benefits and dangers of generative AI with our guide.",generative ai defined work benefit danger generative ai simple term work discover meaning benefit danger generative ai guide
1,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnNpbXBsaWxlYXJuLmNvbS90dXRvcmlhbHMvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtdHV0b3JpYWwvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYXBwbGljYXRpb25z0gEA?oc=5,2024-06-24,Simplilearn,https://www.simplilearn.com,24 Cutting, AI Engineer Specialist    Purdue Post Graduate Program In AI And Machine Learning   Professional Certificate Course In AI And Machine Learning by IIT Kanpur (India Only)   AI & Machine Learning Bootcamp(US Only)   Artificial Intelligence is no more a buzz; it has become a reality.,24 CuttingAI Engineer SpecialistPurdue Post Graduate Program In AI And Machine Learning Professional Certificate Course In AI And Machine Learning by IIT Kanpur (India Only) AI & Machine Learning Bootcamp(US Only) Artificial Intelligence is no more a buzz; it has become a reality.,cuttingai engineer specialistpurdue post graduate program ai machine learning professional certificate course ai machine learning iit kanpur india ai machine learning bootcampus artificial intelligence buzz become reality
2,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vYWZyaWNhbi5idXNpbmVzcy8yMDI0LzA2L2Fwby1uZXdzZmVlZC9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1haS1hbmQtdGhlLWZ1dHVyZS1vZi13b3JrLXRoZS1vcHBvcnR1bml0eS1mb3ItYWZyaWNh0gEA?oc=5,2024-06-24,African Business,https://african.business,Artificial Intelligence (AI) and the future of work – the opportunity for Africa,"Africa has a unique opportunity to influence what the future of work looks like in these early days as large language learning models (LLMs) are evolving,","Artificial Intelligence (AI) and the future of work – the opportunity for Africa Africa has a unique opportunity to influence what the future of work looks like in these early days as large language learning models (LLMs) are evolving,",artificial intelligence ai future work opportunity africa africa unique opportunity influence future work look like early day large language learning model llm evolving
3,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LndlZm9ydW0ub3JnL2FnZW5kYS8yMDI0LzA2L2dlbmFpLWVtZXJnaW5nLXRlY2hub2xvZ2llcy1kaWdpdGFsLXNraWxscy_SAQA?oc=5,2024-06-21,World Economic Forum,https://www.weforum.org,How harnessing generative AI can close the opportunity gap,"With emerging technologies reshaping work, we must prioritize AI literacy, address the digital skills gap and train workforces for the jobs of the future.","How harnessing generative AI can close the opportunity gap With emerging technologies reshaping work, we must prioritize AI literacy, address the digital skills gap and train workforces for the jobs of the future.",harnessing generative ai close opportunity gap emerging technology reshaping work must prioritize ai literacy address digital skill gap train workforce job future
4,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5zY21hZ2F6aW5lLmNvbS9wb2RjYXN0LXNlZ21lbnQvMTI3MTAtYWktYXQtd29yay0yMDI0LWMtc3VpdGUtcGVyc3BlY3RpdmVzLW9uLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWJoYXduYS1zaW5naC1ic3ctMzU00gEA?oc=5,2024-06-24,SC Media,https://www.scmagazine.com,AI at Work 2024: C,"In the age of AI, driving a business forward requires balancing three very significant considerations: growth through innovation, productivity through
operational efficiency, and trust through security. To better understand how AI impacts the intersection of security, innovation, and operational eff...","AI at Work 2024: C In the age of AI, driving a business forward requires balancing three very significant considerations: growth through innovation, productivity through
operational efficiency, and trust through security. To better understand how AI impacts the intersection of security, innovation, and operational eff...",ai work c age ai driving business forward requires balancing three significant consideration growth innovation productivity operational efficiency trust security better understand ai impact intersection security innovation operational eff
5,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGhyc29mdHdhcmUvbmV3cy8zNjY1ODk0NjIvSm9iLXNlY3VyaXR5LWlzLXJlZGVmaW5lZC1ieS1sYXlvZmZzLWFuZC1nZW5lcmF0aXZlLUFJ0gEA?oc=5,2024-06-21,TechTarget,https://www.techtarget.com,Job security is redefined by layoffs and generative AI,"A global study reveals that in the age of GenAI, workers are redefining job security to emphasize upskilling, adaptable skills and opportunities for growth.","Job security is redefined by layoffs and generative AI A global study reveals that in the age of GenAI, workers are redefining job security to emphasize upskilling, adaptable skills and opportunities for growth.",job security redefined layoff generative ai global study reveals age genai worker redefining job security emphasize upskilling adaptable skill opportunity growth
6,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lmlubm92YXRpb25uZXdzbmV0d29yay5jb20vYXNzZXNzaW5nLWltcGFjdC1sYXJnZS1sYW5ndWFnZS1tb2RlbHMtbGFib3VyLW1hcmtldC80ODY3NS_SAQA?oc=5,2024-06-21,Innovation News Network,https://www.innovationnewsnetwork.com,Assessing the impact of large language models on the labour market,A new study has developed a rubric to assess the effects of large language models on labour markets. Read more here.,Assessing the impact of large language models on the labour market A new study has developed a rubric to assess the effects of large language models on labour markets. Read more here.,assessing impact large language model labour market new study developed rubric ass effect large language model labour market read
7,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vY2EubW92aWVzLnlhaG9vLmNvbS9hcHBsZS1nZW5lcmF0aXZlLWFpLW9mZmVyaW5nLW1pZ2h0LTE3MDk0MDQ5NS5odG1s0gEA?oc=5,2024-06-23,Yahoo Movies Canada,https://ca.movies.yahoo.com,Apple's generative AI offering might not work with the standard iPhone 15,"Apple is set to board the runaway locomotive that is generative AI at next week’s World Wide Developer Conference.  Apple Intelligence will arrive as an opt-in beta, similar to developer-focused operating system updates the company releases after WWDC.  According to the report, a limited number of older devices will also be able to run the system, including iPads and Macs running an M1 chip or higher and the iPhone 15 Pro.","Apple's generative AI offering might not work with the standard iPhone 15 Apple is set to board the runaway locomotive that is generative AI at next week’s World Wide Developer Conference.Apple Intelligence will arrive as an opt-in beta, similar to developer-focused operating system updates the company releases after WWDC.According to the report, a limited number of older devices will also be able to run the system, including iPads and Macs running an M1 chip or higher and the iPhone 15 Pro.",apple generative ai offering might work standard iphone apple set board runaway locomotive generative ai next week world wide developer conferenceapple intelligence arrive optin beta similar developerfocused operating system update company release wwdcaccording report limited number older device also able run system including ipads mac running chip higher iphone pro
8,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lnd4aWkxMi5jb20vYXJ0aWNsZS9ub3J0aC1jYXJvbGluYS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1jaGFuZ2luZy1qb2ItbWFya2V0LzYxMTkzNzgz0gEA?oc=5,2024-06-21,WXII12 Winston-Salem,https://www.wxii12.com,North Carolina: AI is changing the job market,The number of job postings that mention AI has dramatically increased in the past two years.,North Carolina: AI is changing the job market The number of job postings that mention AI has dramatically increased in the past two years.,north carolina ai changing job market number job posting mention ai dramatically increased past two year
9,https://news.google.com/rss/articles/CBMiW2h0dHA6Ly93d3cuY211LmVkdS9uZXdzL3N0b3JpZXMvYXJjaGl2ZXMvMjAyNC9qdW5lL2FpLXRvb2xzLXJlc2hhcGUtam9iLWFwcGxpY2F0aW9uLXByb2Nlc3PSAQA?oc=5,2024-06-21,Carnegie Mellon University,http://www.cmu.edu,AI Tools Reshape Job Application Process,"According to Sean McGowan, director of employer relations at Carnegie Mellon University’s Career and Professional Development Center (CPDC), generative AI can be a speedy and powerful tool in the job search process — when used ethically and responsibly — yet traditional approaches like professional networking have never been more important.","AI Tools Reshape Job Application Process According to Sean McGowan, director of employer relations at Carnegie Mellon University’s Career and Professional Development Center (CPDC), generative AI can be a speedy and powerful tool in the job search process — when used ethically and responsibly — yet traditional approaches like professional networking have never been more important.",ai tool reshape job application process according sean mcgowan director employer relation carnegie mellon university career professional development center cpdc generative ai speedy powerful tool job search process used ethically responsibly yet traditional approach like professional networking never important
