Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2Jlcm5hcmRtYXJyLzIwMjAvMDkvMjgvOS1zb2Z0LXNraWxscy1ldmVyeS1lbXBsb3llZS13aWxsLW5lZWQtaW4tdGhlLWFnZS1vZi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1haS_SAQA?oc=5,2020-09-28,Forbes,https://www.forbes.com,9 Soft Skills Every Employee Will Need In The Age Of Artificial Intelligence (AI),"Artificial Intelligence (AI) and machine learning systems are becoming increasingly competent at doing jobs that previously, only humans could do. Here, we look at the key soft skills everyone should be focusing on to compete well in the job market of the future.","9 Soft Skills Every Employee Will Need In The Age Of Artificial Intelligence (AI) Artificial Intelligence (AI) and machine learning systems are becoming increasingly competent at doing jobs that previously, only humans could do. Here, we look at the key soft skills everyone should be focusing on to compete well in the job market of the future.",soft skill every employee need age artificial intelligence ai artificial intelligence ai machine learning system becoming increasingly competent job previously human could look key soft skill everyone focusing compete well job market future,-0.00555555555555557,negative
1,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm1wZy5kZS8xNTQ1NTMwMS8wOTI5LWJpbGQtMTM0MTM3LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWluLWFydC1hLXNpbXBsZS10b29sLW9yLWNyZWF0aXZlLWdlbml1czHSAQA?oc=5,2020-09-29,mpg.de,https://www.mpg.de,When artificial intelligence creates art,"Intelligent algorithms are used to create paintings, write poems, and compose music. According to a study by an international team of researchers from the Massachusetts Institute of Technology (MIT), and the Center of Humans and Machines at the Max Planck Institute for Human Development, whether people perceive artificial intelligence (AI) as the ingenious creator of art or simply another tool used by artists depends on how information about AI art is presented. The results were published in the journal iScience.","When artificial intelligence creates art Intelligent algorithms are used to create paintings, write poems, and compose music. According to a study by an international team of researchers from the Massachusetts Institute of Technology (MIT), and the Center of Humans and Machines at the Max Planck Institute for Human Development, whether people perceive artificial intelligence (AI) as the ingenious creator of art or simply another tool used by artists depends on how information about AI art is presented. The results were published in the journal iScience.",artificial intelligence creates art intelligent algorithm used create painting write poem compose music according study international team researcher massachusetts institute technology mit center human machine max planck institute human development whether people perceive artificial intelligence ai ingenious creator art simply another tool used artist depends information ai art presented result published journal iscience,1.2335811384723961e-17,positive
2,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnBld3Jlc2VhcmNoLm9yZy9zY2llbmNlLzIwMjAvMDkvMjkvcHVibGljcy1leHByZXNzLWEtbWl4LW9mLXZpZXdzLW9uLWFpLWNoaWxkaG9vZC12YWNjaW5lcy1mb29kLWFuZC1zcGFjZS1pc3N1ZXMv0gEA?oc=5,2020-09-29,Pew Research Center,https://www.pewresearch.org,"4. Publics express a mix of views on AI, childhood vaccines, food and space issues",Public attitudes about science-related issues are as varied as the science itself. People’s views about the effect of their government’s space program on,"4. Publics express a mix of views on AI, childhood vaccines, food and space issues Public attitudes about science-related issues are as varied as the science itself. People’s views about the effect of their government’s space program on",public express mix view ai childhood vaccine food space issue public attitude sciencerelated issue varied science people view effect government space program,0.0,neutral
3,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL2hlYWx0aHRlY2hhbmFseXRpY3MvYW5zd2VyL0V4cGFuZGluZy1BY2Nlc3MtdG8tTWVudGFsLUhlYWx0aGNhcmUtd2l0aC1BcnRpZmljaWFsLUludGVsbGlnZW5jZdIBAA?oc=5,2020-09-29,TechTarget,https://www.techtarget.com,Expanding Access to Mental Healthcare with Artificial Intelligence,Researchers at University of Illinois Chicago are testing a virtual agent powered by artificial intelligence to broaden access to mental healthcare.,Expanding Access to Mental Healthcare with Artificial Intelligence Researchers at University of Illinois Chicago are testing a virtual agent powered by artificial intelligence to broaden access to mental healthcare.,expanding access mental healthcare artificial intelligence researcher university illinois chicago testing virtual agent powered artificial intelligence broaden access mental healthcare,-0.35,negative
4,https://news.google.com/rss/articles/CBMiqwFodHRwczovL3d3dy5wcmVzcy5ibXdncm91cC5jb20vZ2xvYmFsL2FydGljbGUvZGV0YWlsL1QwMzE3NzkwRU4vcHJvZ3JhbW1pbmctYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtZm9yLW9iamVjdC1yZWNvZ25pdGlvbi1tYWRlLWVhc3ktJUUyJTgwJTkzLWJ5LXRoZS1ibXctZ3JvdXA_bGFuZ3VhZ2U9ZW7SAQA?oc=5,2020-09-29,BMW Press,https://www.press.bmwgroup.com,Programming artificial intelligence for object recognition made easy – by the BMW Group,+++•BMW Group releases further AI algorithms+++Even users with no programming skills can create AI applications in no time+++Worldwide access not just for software developers+++,Programming artificial intelligence for object recognition made easy – by the BMW Group +++•BMW Group releases further AI algorithms+++Even users with no programming skills can create AI applications in no time+++Worldwide access not just for software developers+++,programming artificial intelligence object recognition made easy bmw group bmw group release ai algorithmseven user programming skill create ai application timeworldwide access software developer,-0.08333333333333331,negative
5,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2pvZW1ja2VuZHJpY2svMjAyMC8wOS8yOC9leGVjdXRpdmVzLXNheS10ZWNobm9sb2d5LXdpbGwtYm9vc3QtcHJvZHVjdGl2aXR5LWJ1dC10aGVpci1lbXBsb3llZXMtYXJlbnQtc28tc3VyZS_SAQA?oc=5,2020-09-28,Forbes,https://www.forbes.com,Executives Say Artificial Intelligence Will Boost Productivity; But Their Employees Aren't So Sure,Just imagine what job titles we might see fifteen years from now.,Executives Say Artificial Intelligence Will Boost Productivity; But Their Employees Aren't So Sure Just imagine what job titles we might see fifteen years from now.,executive say artificial intelligence boost productivity employee sure imagine job title might see fifteen year,-0.04999999999999999,negative
6,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbWFzaGFibGUuY29tL2FydGljbGUvYWdlbmNlLWFpLXZyLWZpbG3SAQA?oc=5,2020-09-28,Mashable,https://mashable.com,Agence is an interactive VR 'film' that lets you train an evolving AI,"Mashable is a global, multi-platform media and entertainment company.
            Powered by its own proprietary technology, Mashable is the go-to source for tech,
             digital culture and entertainment content for its dedicated and influential audience around the globe.","Agence is an interactive VR 'film' that lets you train an evolving AI Mashable is a global, multi-platform media and entertainment company.
Powered by its own proprietary technology, Mashable is the go-to source for tech,
 digital culture and entertainment content for its dedicated and influential audience around the globe.",agence interactive vr film let train evolving ai mashable global multiplatform medium entertainment company powered proprietary technology mashable goto source tech digital culture entertainment content dedicated influential audience around globe,0.0,neutral
7,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnNjbXAuY29tL25ld3MvY2hpbmEvc2NpZW5jZS9hcnRpY2xlLzMxMDM1NDMvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtZXhwZXJ0LXpodS1zb25nY2h1bi1yZXR1cm4tY2hpbmEtdXPSAXNodHRwczovL2FtcC5zY21wLmNvbS9uZXdzL2NoaW5hL3NjaWVuY2UvYXJ0aWNsZS8zMTAzNTQzL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWV4cGVydC16aHUtc29uZ2NodW4tcmV0dXJuLWNoaW5hLXVz?oc=5,2020-09-29,South China Morning Post,https://www.scmp.com,AI expert Zhu Songchun to return to China from US,A leading Chinese artificial intelligence researcher in the US has returned to China as Beijing strives to become a global leader in the field.,AI expert Zhu Songchun to return to China from US A leading Chinese artificial intelligence researcher in the US has returned to China as Beijing strives to become a global leader in the field.,ai expert zhu songchun return china u leading chinese artificial intelligence researcher u returned china beijing strives become global leader field,-0.19999999999999998,negative
8,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmFyYWJuZXdzLmNvbS9ub2RlLzE3NDI0MTEvc2F1ZGktYXJhYmlh0gEA?oc=5,2020-09-30,Arab News,https://www.arabnews.com,Finalists announced in contest that combines artificial intelligence and art,"RIYADH: The finalists have been announced for the AI Artathon, a first-of-its kind international event designed to highlight the creative potential for humans and machines to work together to create art. More than 2,000 people from more than 50 countries — including artists, graphic designers, experts in artificial intelligence, and programmers — applied for the competition, which was organized by the Saudi Data and AI Authority (SDAIA) as part of the Global AI Summit.","Finalists announced in contest that combines artificial intelligence and art RIYADH: The finalists have been announced for the AI Artathon, a first-of-its kind international event designed to highlight the creative potential for humans and machines to work together to create art. More than 2,000 people from more than 50 countries — including artists, graphic designers, experts in artificial intelligence, and programmers — applied for the competition, which was organized by the Saudi Data and AI Authority (SDAIA) as part of the Global AI Summit.",finalist announced contest combine artificial intelligence art riyadh finalist announced ai artathon firstofits kind international event designed highlight creative potential human machine work together create art people country including artist graphic designer expert artificial intelligence programmer applied competition organized saudi data ai authority sdaia part global ai summit,-0.011111111111111108,negative
9,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vbWFnLmJ5bmV6LmNvbS9lbi9wZXJmdW1lL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWplYW4tY2hyaXN0b3BoZS1oZXJhdWx0LWlmZi_SAQA?oc=5,2020-09-27,Nez - le mouvement culturel olfactif,https://mag.bynez.com,Artificial intelligence,"Artificial intelligence programs are gradually becoming part of the perfume development process. Jean-Christophe Hérault, senior perfumer at IFF, explains the implications of what is sometimes referred to as a revolution.","Artificial intelligence Artificial intelligence programs are gradually becoming part of the perfume development process. Jean-Christophe Hérault, senior perfumer at IFF, explains the implications of what is sometimes referred to as a revolution.",artificial intelligence artificial intelligence program gradually becoming part perfume development process jeanchristophe hérault senior perfumer iff explains implication sometimes referred revolution,-0.25,negative
