Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmZhcnJlci5jby51ay9uZXdzLWFuZC1pbnNpZ2h0cy9ibG9ncy9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1pbi10aGUtd29ya3BsYWNlLWhlbHBmdWwtb3ItaGFybWZ1bC_SAQA?oc=5,2021-04-27,Farrer & Co,https://www.farrer.co.uk,Artificial intelligence in the workplace: helpful or harmful?,"The pros and cons of using AI in the workplace have been much debated over recent years – periodically grabbing the headlines, but coming under surprisingly little scrutiny from a regulatory perspective. The benefits for employers have been significant, often providing a lifeline for business continuity during the lockdowns of the last year, but what about the impact on the employee? The rise of AI in the workplace has principally been discussed in the context of the gig economy, where workers are no longer directed by a human manager, but by an automated algorithm. Now, with the acceleration in the use of radical new technologies, AI is very much a feature of working life in general. However, while stories of robots replacing workers have (on the whole) not (as yet?) come true, the rise of algorithmic HR and management tools means that it’s the ‘bosses’ whose jobs risk to some extent becoming automated. AI in the workplace today AI technologies are already being used across a broad range of industries, at every stage in the employment cycle. From recruitment to dismissal, their use has significant implications for today’s workplaces - whether that workplace is a bank, an accountancy firm or a university. It is worth defining some of the terms in the context of the functions that AI performs: Algorithmic decision making (ADM) – this is where the AI - be it an algorithm or a software application (an “app”) - takes over the decision making in the employment relationship. That could be to manage a schedule or assign tasks. It might also be used in the recruitment process. For example, in algorithmic hiring, applicants could be asked to upload a video of themselves talking; yet no human being or HR manager will ever watch that video to make the decision as whether to hire them. Likewise, ADM has been used to make “high risk” decisions, such as analysing performance metrics to establish who should be promoted or Think of the scenario where a driver in the gig economy has a rating which goes below 4.5 out of 5 and then, one day, she tries to log on to the app and it no longer works. Machine learning - a machine is made “smart” by allowing the algorithms in the AI system to adapt by learning from correlations it finds in one data input (known as the “training set”) to make predictions relating to another data set. For instance, a hiring system trained on the data of a company’s historical employees might use this data to decide who to hire in the future. Profiling - machines can use “feature selection” to categorise employees by analysing known and inferred personal data about each person. This data, in turn, could be used to make predictions about individuals, such as the risk of them turning up late for work or whether they are likely to move to a competitor. As these functions show, algorithmic management is starting in some areas to replace – or, at the very least, augment - the exercise of a whole range of traditional employment functions. Algorithmic discrimination Where algorithms are used in place of human decision making, it is perhaps unsurprising that they sometimes risk replicating existing biases and inequalities in society. Consequently, unfair rules have been inadvertently hardcoded into AI systems, thereby resulting in discriminatory decisions: In March, Uber’s use of facial identification software in its app was inconsistent and inaccurate when it came to skin colour. This indirectly caused racial discrimination by denying the use of its app by drivers and couriers of non-White ethnicities (and therefore their access to work). Amazon’s hiring algorithm was ultimately scrapped after its machine learning system taught itself that male candidates were preferable. This sex discrimination was brought about by using data relating to Amazon’s top engineers (who were mainly men) as the “training set”. This resulted in CVs being discarded where they included the word “women’s”, (such as “women’s netball team captain”) and by giving low scores to graduates of all-women colleges. But even where the data has been “cleaned”, there are still legal traps which need to be avoided. For instance, one approach which computer scientists favour to avoid such biases, is to run a different algorithm for each subpopulation in a data set. However, this is the equivalent to saying that there should be one machine to score women and another machine to score men (or separate machines to score people of different ethnicities, for example). Computationally, this approach could be an elegant solution. Nevertheless, in employment law terms, the inconsistent application of criteria to people with different protected characteristics would fall foul of the Equality Act. This would make such a technological solution wholly unlawful – and ultimately unhelpful - as a starting point. Technological problems, legal solutions? The paradox of AI is that it expands its control over the workforce, while simultaneously diffusing accountability in the decision-making chain. An HR manager in charge of hiring workers will be subject to anti-discrimination duties in law. But who is held responsible when an AI tool, itself, introduces discrimination into the “hiring and firing” process?    An employee is unlikely to be able to claim for direct discrimination in such circumstances, as it is not possible to show any kind of intent on the part of the AI. As indirect discrimination is the only claim available, this opens up a space for justification for use of the AI. So, in the example of an automated hiring process, an employer might have a defence that its use of ADM is a proportionate means of achieving the legitimate aim (in this case, efficiently dealing with a very high number of applications for a given role). As such, there may be a risk that a claimant will not be able to enforce their right not to be discriminated against, wherever the employer can defer accountability to the AI system. As it currently stands, the law does allow employers to make decisions without human intervention, albeit these are in limited circumstances and require transparency, under the UK General Data Protection Regulation (UK GDPR). The Trade Union Congress (TUC) (in conjunction with Robin Allen QC and Dee Masters of Cloisters Chambers) has argued for changes in the law, in its recently published report on the use of AI at work. This report sets out the TUC’s recommendations for better protection of workers against algorithmic discrimination, including: Re-evaluating existing legal structures, such as the Equality Act, to protect against “discrimination by algorithm”. This would include: “a complete and express reversal of the burden of proof in relation to “high risk” uses of AI or ADM systems, such that the employer must prove from the outset that discrimination has not occurred rather than the conventional burden of proof in discrimination claims where the claimant bears the initial burden.” “Red lines” beyond which the deployment of new technologies should not occur. Specifically, they argue that the use of AI and ADM in high-risk decisions should only be permitted where existing and potential employees and workers themselves can sensibly understand those decisions, be part of the decision-making process and satisfy themselves that the technology is being used in a way which is rational, accurate and non-discriminatory. AI registers to be made mandatory for employers to maintain and update regularly and for these registers to be accessible to employees, workers, and job applicants. Likewise, the government in its (much lambasted) race report, has made its own recommendations for improving the transparency of AI and ADM. This report calls for: Mandating the use of tools, such as Algorithmic Impact Assessments, that help raise fairness risks and detect and mitigate bias before, during, and after any system deployment; Placing a transparency obligation on all public sector organisations that apply algorithms with an impact on significant decisions that affect individuals; and Asking the Equality and Human Rights Commission (EHRC) to issue guidance on the lawfulness of bias mitigation techniques, the collection of data to measure bias, and to clarify how to apply the Equality Act to ADM. Where next for the regulation of AI? So far AI has on the whole been developed and deployed with very little oversight. However, given the rapid rise in its reach and impact, we are starting to see a shift towards calls for greater restrictions and regulation. Perhaps not surprisingly (given its far-reaching approach to privacy in the GDPR), the EU appears to be leading the way on this front, with its recently published Proposal for a Regulation laying down harmonised rules on artificial intelligence. This is described as the first ever legal framework on AI, aimed at harnessing the opportunities and addressing the challenges of AI and positioning the EU to play a leading role globally on the issue. From a work perspective, the EU’s report states that any AI-systems involved in employment, worker management and self-employment (eg in recruitment, evaluation of performance, promotion and termination) should be classified as “high-risk”, and so subject to specific safeguards, “since those systems may appreciably impact future career prospects and livelihoods of these persons”. Proposed obligations include (from a provider point of view) ensuring human oversight of AI systems and focusing on the quality of the data used to teach the AI system, and (from a user point of view) following instructions on the use of AI systems, monitoring the functioning of the system and keeping records. The proposed sanctions for breach are significant, with fines of up to €20 million or 4 per cent of annual worldwide turnover. The rules are still in draft form and subject to a lengthy approvals process, so it is likely to take several years before anything comes into effect. Moreover, now that the UK has left the EU, the proposals will not be binding on the UK as and when they are implemented. Nevertheless, in publishing its proposals, the EU has sent a strong message about its intent to push for tighter extra-territorial oversight on how AI is used and it will be interesting to see how the UK, and indeed the rest of the world, respond. Even if the UK Government does not follow suit in introducing regulations of its own, it is worth noting that UK based entities creating or deploying AI in the EU will still need to follow whatever EU rules eventually come into force.  For more information, see our article on Artificial Intelligence: Analysing the EU’s new Regulation. What this means for employers In the absence of any clear guidance, employers should be live to the potential unintended consequences of any automated AI systems they use. This requires organisations to stay up to date with rapidly changing technological developments and, wherever such AI systems are implemented, to carefully consider how these might impact on fairness, accountability, and transparency in the workplace. The extent to which employers bear legal responsibility for any discriminatory decisions arising from such AI systems is currently unclear; but it is incumbent on employers to inform themselves of such issues. In other words, there is still very much a need to keep the ‘human’ in human resources decision-making. If you require further information about anything covered in this blog, please contact Rachel Lewis, Iman Kouchouk, or your usual contact at the firm on +44 (0)20 3375 7000. This publication is a general summary of the law. It should not replace legal advice tailored to your specific circumstances. © Farrer & Co LLP, April 2021","Artificial intelligence in the workplace: helpful or harmful? The pros and cons of using AI in the workplace have been much debated over recent years – periodically grabbing the headlines, but coming under surprisingly little scrutiny from a regulatory perspective. The benefits for employers have been significant, often providing a lifeline for business continuity during the lockdowns of the last year, but what about the impact on the employee? The rise of AI in the workplace has principally been discussed in the context of the gig economy, where workers are no longer directed by a human manager, but by an automated algorithm. Now, with the acceleration in the use of radical new technologies, AI is very much a feature of working life in general. However, while stories of robots replacing workers have (on the whole) not (as yet?) come true, the rise of algorithmic HR and management tools means that it’s the ‘bosses’ whose jobs risk to some extent becoming automated. AI in the workplace today AI technologies are already being used across a broad range of industries, at every stage in the employment cycle. From recruitment to dismissal, their use has significant implications for today’s workplaces - whether that workplace is a bank, an accountancy firm or a university. It is worth defining some of the terms in the context of the functions that AI performs: Algorithmic decision making (ADM) – this is where the AI - be it an algorithm or a software application (an “app”) - takes over the decision making in the employment relationship. That could be to manage a schedule or assign tasks. It might also be used in the recruitment process. For example, in algorithmic hiring, applicants could be asked to upload a video of themselves talking; yet no human being or HR manager will ever watch that video to make the decision as whether to hire them. Likewise, ADM has been used to make “high risk” decisions, such as analysing performance metrics to establish who should be promoted or Think of the scenario where a driver in the gig economy has a rating which goes below 4.5 out of 5 and then, one day, she tries to log on to the app and it no longer works. Machine learning - a machine is made “smart” by allowing the algorithms in the AI system to adapt by learning from correlations it finds in one data input (known as the “training set”) to make predictions relating to another data set. For instance, a hiring system trained on the data of a company’s historical employees might use this data to decide who to hire in the future. Profiling - machines can use “feature selection” to categorise employees by analysing known and inferred personal data about each person. This data, in turn, could be used to make predictions about individuals, such as the risk of them turning up late for work or whether they are likely to move to a competitor. As these functions show, algorithmic management is starting in some areas to replace – or, at the very least, augment - the exercise of a whole range of traditional employment functions. Algorithmic discrimination Where algorithms are used in place of human decision making, it is perhaps unsurprising that they sometimes risk replicating existing biases and inequalities in society. Consequently, unfair rules have been inadvertently hardcoded into AI systems, thereby resulting in discriminatory decisions: In March, Uber’s use of facial identification software in its app was inconsistent and inaccurate when it came to skin colour. This indirectly caused racial discrimination by denying the use of its app by drivers and couriers of non-White ethnicities (and therefore their access to work). Amazon’s hiring algorithm was ultimately scrapped after its machine learning system taught itself that male candidates were preferable. This sex discrimination was brought about by using data relating to Amazon’s top engineers (who were mainly men) as the “training set”. This resulted in CVs being discarded where they included the word “women’s”, (such as “women’s netball team captain”) and by giving low scores to graduates of all-women colleges. But even where the data has been “cleaned”, there are still legal traps which need to be avoided. For instance, one approach which computer scientists favour to avoid such biases, is to run a different algorithm for each subpopulation in a data set. However, this is the equivalent to saying that there should be one machine to score women and another machine to score men (or separate machines to score people of different ethnicities, for example). Computationally, this approach could be an elegant solution. Nevertheless, in employment law terms, the inconsistent application of criteria to people with different protected characteristics would fall foul of the Equality Act. This would make such a technological solution wholly unlawful – and ultimately unhelpful - as a starting point. Technological problems, legal solutions? The paradox of AI is that it expands its control over the workforce, while simultaneously diffusing accountability in the decision-making chain. An HR manager in charge of hiring workers will be subject to anti-discrimination duties in law. But who is held responsible when an AI tool, itself, introduces discrimination into the “hiring and firing” process?    An employee is unlikely to be able to claim for direct discrimination in such circumstances, as it is not possible to show any kind of intent on the part of the AI. As indirect discrimination is the only claim available, this opens up a space for justification for use of the AI. So, in the example of an automated hiring process, an employer might have a defence that its use of ADM is a proportionate means of achieving the legitimate aim (in this case, efficiently dealing with a very high number of applications for a given role). As such, there may be a risk that a claimant will not be able to enforce their right not to be discriminated against, wherever the employer can defer accountability to the AI system. As it currently stands, the law does allow employers to make decisions without human intervention, albeit these are in limited circumstances and require transparency, under the UK General Data Protection Regulation (UK GDPR). The Trade Union Congress (TUC) (in conjunction with Robin Allen QC and Dee Masters of Cloisters Chambers) has argued for changes in the law, in its recently published report on the use of AI at work. This report sets out the TUC’s recommendations for better protection of workers against algorithmic discrimination, including: Re-evaluating existing legal structures, such as the Equality Act, to protect against “discrimination by algorithm”. This would include: “a complete and express reversal of the burden of proof in relation to “high risk” uses of AI or ADM systems, such that the employer must prove from the outset that discrimination has not occurred rather than the conventional burden of proof in discrimination claims where the claimant bears the initial burden.” “Red lines” beyond which the deployment of new technologies should not occur. Specifically, they argue that the use of AI and ADM in high-risk decisions should only be permitted where existing and potential employees and workers themselves can sensibly understand those decisions, be part of the decision-making process and satisfy themselves that the technology is being used in a way which is rational, accurate and non-discriminatory. AI registers to be made mandatory for employers to maintain and update regularly and for these registers to be accessible to employees, workers, and job applicants. Likewise, the government in its (much lambasted) race report, has made its own recommendations for improving the transparency of AI and ADM. This report calls for: Mandating the use of tools, such as Algorithmic Impact Assessments, that help raise fairness risks and detect and mitigate bias before, during, and after any system deployment; Placing a transparency obligation on all public sector organisations that apply algorithms with an impact on significant decisions that affect individuals; and Asking the Equality and Human Rights Commission (EHRC) to issue guidance on the lawfulness of bias mitigation techniques, the collection of data to measure bias, and to clarify how to apply the Equality Act to ADM. Where next for the regulation of AI? So far AI has on the whole been developed and deployed with very little oversight. However, given the rapid rise in its reach and impact, we are starting to see a shift towards calls for greater restrictions and regulation. Perhaps not surprisingly (given its far-reaching approach to privacy in the GDPR), the EU appears to be leading the way on this front, with its recently published Proposal for a Regulation laying down harmonised rules on artificial intelligence. This is described as the first ever legal framework on AI, aimed at harnessing the opportunities and addressing the challenges of AI and positioning the EU to play a leading role globally on the issue. From a work perspective, the EU’s report states that any AI-systems involved in employment, worker management and self-employment (eg in recruitment, evaluation of performance, promotion and termination) should be classified as “high-risk”, and so subject to specific safeguards, “since those systems may appreciably impact future career prospects and livelihoods of these persons”. Proposed obligations include (from a provider point of view) ensuring human oversight of AI systems and focusing on the quality of the data used to teach the AI system, and (from a user point of view) following instructions on the use of AI systems, monitoring the functioning of the system and keeping records. The proposed sanctions for breach are significant, with fines of up to €20 million or 4 per cent of annual worldwide turnover. The rules are still in draft form and subject to a lengthy approvals process, so it is likely to take several years before anything comes into effect. Moreover, now that the UK has left the EU, the proposals will not be binding on the UK as and when they are implemented. Nevertheless, in publishing its proposals, the EU has sent a strong message about its intent to push for tighter extra-territorial oversight on how AI is used and it will be interesting to see how the UK, and indeed the rest of the world, respond. Even if the UK Government does not follow suit in introducing regulations of its own, it is worth noting that UK based entities creating or deploying AI in the EU will still need to follow whatever EU rules eventually come into force.  For more information, see our article on Artificial Intelligence: Analysing the EU’s new Regulation. What this means for employers In the absence of any clear guidance, employers should be live to the potential unintended consequences of any automated AI systems they use. This requires organisations to stay up to date with rapidly changing technological developments and, wherever such AI systems are implemented, to carefully consider how these might impact on fairness, accountability, and transparency in the workplace. The extent to which employers bear legal responsibility for any discriminatory decisions arising from such AI systems is currently unclear; but it is incumbent on employers to inform themselves of such issues. In other words, there is still very much a need to keep the ‘human’ in human resources decision-making. If you require further information about anything covered in this blog, please contact Rachel Lewis, Iman Kouchouk, or your usual contact at the firm on +44 (0)20 3375 7000. This publication is a general summary of the law. It should not replace legal advice tailored to your specific circumstances. © Farrer & Co LLP, April 2021",artificial intelligence workplace helpful harmful pro con using ai workplace much debated recent year periodically grabbing headline coming surprisingly little scrutiny regulatory perspective benefit employer significant often providing lifeline business continuity lockdown last year impact employee rise ai workplace principally discussed context gig economy worker longer directed human manager automated algorithm acceleration use radical new technology ai much feature working life general however story robot replacing worker whole yet come true rise algorithmic hr management tool mean boss whose job risk extent becoming automated ai workplace today ai technology already used across broad range industry every stage employment cycle recruitment dismissal use significant implication today workplace whether workplace bank accountancy firm university worth defining term context function ai performs algorithmic decision making adm ai algorithm software application app take decision making employment relationship could manage schedule assign task might also used recruitment process example algorithmic hiring applicant could asked upload video talking yet human hr manager ever watch video make decision whether hire likewise adm used make high risk decision analysing performance metric establish promoted think scenario driver gig economy rating go one day try log app longer work machine learning machine made smart allowing algorithm ai system adapt learning correlation find one data input known training set make prediction relating another data set instance hiring system trained data company historical employee might use data decide hire future profiling machine use feature selection categorise employee analysing known inferred personal data person data turn could used make prediction individual risk turning late work whether likely move competitor function show algorithmic management starting area replace least augment exercise whole range traditional employment function algorithmic discrimination algorithm used place human decision making perhaps unsurprising sometimes risk replicating existing bias inequality society consequently unfair rule inadvertently hardcoded ai system thereby resulting discriminatory decision march ubers use facial identification software app inconsistent inaccurate came skin colour indirectly caused racial discrimination denying use app driver courier nonwhite ethnicity therefore access work amazon hiring algorithm ultimately scrapped machine learning system taught male candidate preferable sex discrimination brought using data relating amazon top engineer mainly men training set resulted cv discarded included word woman woman netball team captain giving low score graduate allwomen college even data cleaned still legal trap need avoided instance one approach computer scientist favour avoid bias run different algorithm subpopulation data set however equivalent saying one machine score woman another machine score men separate machine score people different ethnicity example computationally approach could elegant solution nevertheless employment law term inconsistent application criterion people different protected characteristic would fall foul equality act would make technological solution wholly unlawful ultimately unhelpful starting point technological problem legal solution paradox ai expands control workforce simultaneously diffusing accountability decisionmaking chain hr manager charge hiring worker subject antidiscrimination duty law held responsible ai tool introduces discrimination hiring firing process employee unlikely able claim direct discrimination circumstance possible show kind intent part ai indirect discrimination claim available open space justification use ai example automated hiring process employer might defence use adm proportionate mean achieving legitimate aim case efficiently dealing high number application given role may risk claimant able enforce right discriminated wherever employer defer accountability ai system currently stand law allow employer make decision without human intervention albeit limited circumstance require transparency uk general data protection regulation uk gdpr trade union congress tuc conjunction robin allen qc dee master cloister chamber argued change law recently published report use ai work report set tucs recommendation better protection worker algorithmic discrimination including reevaluating existing legal structure equality act protect discrimination algorithm would include complete express reversal burden proof relation high risk us ai adm system employer must prove outset discrimination occurred rather conventional burden proof discrimination claim claimant bear initial burden red line beyond deployment new technology occur specifically argue use ai adm highrisk decision permitted existing potential employee worker sensibly understand decision part decisionmaking process satisfy technology used way rational accurate nondiscriminatory ai register made mandatory employer maintain update regularly register accessible employee worker job applicant likewise government much lambasted race report made recommendation improving transparency ai adm report call mandating use tool algorithmic impact assessment help raise fairness risk detect mitigate bias system deployment placing transparency obligation public sector organisation apply algorithm impact significant decision affect individual asking equality human right commission ehrc issue guidance lawfulness bias mitigation technique collection data measure bias clarify apply equality act adm next regulation ai far ai whole developed deployed little oversight however given rapid rise reach impact starting see shift towards call greater restriction regulation perhaps surprisingly given farreaching approach privacy gdpr eu appears leading way front recently published proposal regulation laying harmonised rule artificial intelligence described first ever legal framework ai aimed harnessing opportunity addressing challenge ai positioning eu play leading role globally issue work perspective eu report state aisystems involved employment worker management selfemployment eg recruitment evaluation performance promotion termination classified highrisk subject specific safeguard since system may appreciably impact future career prospect livelihood person proposed obligation include provider point view ensuring human oversight ai system focusing quality data used teach ai system user point view following instruction use ai system monitoring functioning system keeping record proposed sanction breach significant fine million per cent annual worldwide turnover rule still draft form subject lengthy approval process likely take several year anything come effect moreover uk left eu proposal binding uk implemented nevertheless publishing proposal eu sent strong message intent push tighter extraterritorial oversight ai used interesting see uk indeed rest world respond even uk government follow suit introducing regulation worth noting uk based entity creating deploying ai eu still need follow whatever eu rule eventually come force information see article artificial intelligence analysing eu new regulation mean employer absence clear guidance employer live potential unintended consequence automated ai system use requires organisation stay date rapidly changing technological development wherever ai system implemented carefully consider might impact fairness accountability transparency workplace extent employer bear legal responsibility discriminatory decision arising ai system currently unclear incumbent employer inform issue word still much need keep human human resource decisionmaking require information anything covered blog please contact rachel lewis iman kouchouk usual contact firm publication general summary law replace legal advice tailored specific circumstance farrer co llp april,0.07139056679754356,positive
1,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vZWRyaS5vcmcvb3VyLXdvcmsvZXVzLWFpLWxhdy1uZWVkcy1tYWpvci1jaGFuZ2VzLXRvLXByZXZlbnQtZGlzY3JpbWluYXRpb24tYW5kLW1hc3Mtc3VydmVpbGxhbmNlL9IBAA?oc=5,2021-04-28,European Digital Rights (EDRi),https://edri.org,EU’s AI law needs major changes to prevent discrimination and mass surveillance,"The European Commission has just launched the its proposed regulation on artificial intelligence (AI). As governments andcompanies continue to use AI in ways that lead to discrimination andsurveillance, the proposed law must go much further to protect peopleand their rights. Here’s a deeper analysis from the EDRi network,including some initial recommendations for change.","EU’s AI law needs major changes to prevent discrimination and mass surveillance The European Commission has just launched the its proposed regulation on artificial intelligence (AI). As governments andcompanies continue to use AI in ways that lead to discrimination andsurveillance, the proposed law must go much further to protect peopleand their rights. Here’s a deeper analysis from the EDRi network,including some initial recommendations for change.",eu ai law need major change prevent discrimination mass surveillance european commission launched proposed regulation artificial intelligence ai government andcompanies continue use ai way lead discrimination andsurveillance proposed law must go much protect peopleand right here deeper analysis edri networkincluding initial recommendation change,-0.008630952380952378,negative
2,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm1ja2luc2V5LmNvbS9pbmR1c3RyaWVzL21ldGFscy1hbmQtbWluaW5nL291ci1pbnNpZ2h0cy9zdWNjZWVkaW5nLWluLXRoZS1haS1zdXBwbHktY2hhaW4tcmV2b2x1dGlvbtIBAA?oc=5,2021-04-30,McKinsey,https://www.mckinsey.com,Succeeding in the AI supply,New technology solutions could be transformative—but only if executives properly prepare their organizations.,Succeeding in the AI supply New technology solutions could be transformative—but only if executives properly prepare their organizations.,succeeding ai supply new technology solution could transformativebut executive properly prepare organization,0.06818181818181818,positive
3,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnRoZWF0bGFudGljLmNvbS90ZWNobm9sb2d5L2FyY2hpdmUvMjAyMS8wNC9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1taXNyZWFkaW5nLWh1bWFuLWVtb3Rpb24vNjE4Njk2L9IBAA?oc=5,2021-04-27,The Atlantic,https://www.theatlantic.com,Artificial Intelligence Is Misreading Human Emotion,There is no good evidence that facial expressions reveal a person’s feelings. But Big Tech companies want you to believe otherwise.,Artificial Intelligence Is Misreading Human Emotion There is no good evidence that facial expressions reveal a person’s feelings. But Big Tech companies want you to believe otherwise.,artificial intelligence misreading human emotion good evidence facial expression reveal person feeling big tech company want believe otherwise,0.019999999999999997,positive
4,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL2V0aGljcy1vZi1haS10aGUtYmVuZWZpdHMtYW5kLXJpc2tzLW9mLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlL9IBAA?oc=5,2021-04-30,ZDNet,https://www.zdnet.com,Ethics of AI: Benefits and risks of artificial intelligence,"Tiernan Ray says AI has always carried the risk of abuses such as bias. The increasing scale of the field, however, in terms of the size of neural network models, the escaping compute budget, and the proliferation of generated content such as fake faces and fake writing, has magnified the ethical issues. Problems can’t simply be engineered-away: at some point, society must re-examine the social contract. Read more: https://zd.net/3xsRj6e","Ethics of AI: Benefits and risks of artificial intelligence Tiernan Ray says AI has always carried the risk of abuses such as bias. The increasing scale of the field, however, in terms of the size of neural network models, the escaping compute budget, and the proliferation of generated content such as fake faces and fake writing, has magnified the ethical issues. Problems can’t simply be engineered-away: at some point, society must re-examine the social contract. Read more: https://zd.net/3xsRj6e",ethic ai benefit risk artificial intelligence tiernan ray say ai always carried risk abuse bias increasing scale field however term size neural network model escaping compute budget proliferation generated content fake face fake writing magnified ethical issue problem cant simply engineeredaway point society must reexamine social contract read,-0.22777777777777777,negative
5,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmdvbGZtb250aGx5LmNvbS9nZWFyL2dlYXItYmxvZy9ob3ctYWktaXMtdHJhbnNmb3JtaW5nLWdvbGYtZXF1aXBtZW50LTIyMTQ5MdIBAA?oc=5,2021-04-26,Golf Monthly,https://www.golfmonthly.com,How AI Is Transforming Golf Equipment,How AI Is Transforming Golf Equipment - find out how artificial intelligence is being used to design and manufacture golf clubs,How AI Is Transforming Golf Equipment How AI Is Transforming Golf Equipment - find out how artificial intelligence is being used to design and manufacture golf clubs,ai transforming golf equipment ai transforming golf equipment find artificial intelligence used design manufacture golf club,-0.6,negative
6,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vZW50ZXJwcmlzZXJzcHJvamVjdC5jb20vYXJ0aWNsZS8yMDIxLzQvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYWktc29sdXRpb25zLTQtcXVlc3Rpb25zLWFza9IBAA?oc=5,2021-04-27,The Enterprisers Project,https://enterprisersproject.com,Artificial intelligence (AI): 4 questions to ask while choosing solutions,"As AI/ML solutions become more ubiquitous, choose one that will grow with your organization's needs. Consider these key questions","Artificial intelligence (AI): 4 questions to ask while choosing solutions As AI/ML solutions become more ubiquitous, choose one that will grow with your organization's needs. Consider these key questions",artificial intelligence ai question ask choosing solution aiml solution become ubiquitous choose one grow organization need consider key question,-0.3,negative
7,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm5ld3lvcmtlci5jb20vY3VsdHVyZS9jdWx0dXJhbC1jb21tZW50L3RoZS1jb21wdXRlcnMtYXJlLWdldHRpbmctYmV0dGVyLWF0LXdyaXRpbmfSAQA?oc=5,2021-04-30,The New Yorker,https://www.newyorker.com,"The Computers Are Getting Better at Writing, Thanks to Artificial Intelligence","Steve Marche on Sudowrite, an application that harnesses the artificial-intelligence program GPT-3 to generate text and even mimic the literary style of writers such as Franz Kafka.","The Computers Are Getting Better at Writing, Thanks to Artificial Intelligence Steve Marche on Sudowrite, an application that harnesses the artificial-intelligence program GPT-3 to generate text and even mimic the literary style of writers such as Franz Kafka.",computer getting better writing thanks artificial intelligence steve marche sudowrite application harness artificialintelligence program gpt generate text even mimic literary style writer franz kafka,0.049999999999999996,positive
8,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnN0YXRuZXdzLmNvbS8yMDIxLzA0LzI2L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFmaWItbWF5by1jbGluaWMv0gEA?oc=5,2021-04-26,STAT,https://www.statnews.com,AI caught a hidden problem in one patient's heart. Can it work for others?,The AI is performing a task that physicians can't: predicting the risk of atrial fibrillation by analyzing data on hearts beating normally.,AI caught a hidden problem in one patient's heart. Can it work for others? The AI is performing a task that physicians can't: predicting the risk of atrial fibrillation by analyzing data on hearts beating normally.,ai caught hidden problem one patient heart work others ai performing task physician predicting risk atrial fibrillation analyzing data heart beating normally,-0.008333333333333331,negative
9,https://news.google.com/rss/articles/CBMiuAFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIxMDQyODAwNTM0Mi9lbi9BdHRhYm90aWNzLVBhcnRuZXJzLVdpdGgtQWx0YU1MLWFuZC1BbWlpLXRvLUJvbHN0ZXItQXJ0aWZpY2lhbC1JbnRlbGxpZ2VuY2UtYW5kLU1hY2hpbmUtTGVhcm5pbmctQ2FwYWJpbGl0aWVzLWZvci1TdXBwbHktQ2hhaW5z0gEA?oc=5,2021-04-28,Business Wire,https://www.businesswire.com,Attabotics Partners With AltaML and Amii to Bolster Artificial Intelligence and Machine Learning Capabilities for Supply ...,Attabotics partners with AltaML and Amii to bolster artificial intelligence and machine learning capabilities for supply chains.,Attabotics Partners With AltaML and Amii to Bolster Artificial Intelligence and Machine Learning Capabilities for Supply ... Attabotics partners with AltaML and Amii to bolster artificial intelligence and machine learning capabilities for supply chains.,attabotics partner altaml amii bolster artificial intelligence machine learning capability supply attabotics partner altaml amii bolster artificial intelligence machine learning capability supply chain,-0.6,negative
