Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lml0cHJvLmNvbS90ZWNobm9sb2d5L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFpLzM2OTk1OS93aGF0LWlzLWdlbmVyYXRpdmUtYWnSAQA?oc=5,2024-04-29,ITPro,https://www.itpro.com,What is generative AI?,Generative AI has powerful potential and comes with inherent risks – all leaders should know how it works and what it can offer business,What is generative AI? Generative AI has powerful potential and comes with inherent risks – all leaders should know how it works and what it can offer business,generative ai generative ai powerful potential come inherent risk leader know work offer business,0.15,positive
1,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3Lm5leHRnb3YuY29tL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLzIwMjQvMDQvZmVkcy1uZWVkLWJlLWNhcmVmdWwtd2hlbi10YXBwaW5nLWdlbmVyYXRpdmUtYWktYXBwcy13b3JrLzM5NjE2MC_SAQA?oc=5,2024-04-29,Nextgov/FCW,https://www.nextgov.com,Feds need to be careful when tapping generative AI for work,"Human review of AI-generated outputs is critical, OPM says in new guidance for government employees.","Feds need to be careful when tapping generative AI for work Human review of AI-generated outputs is critical, OPM says in new guidance for government employees.",fed need careful tapping generative ai work human review aigenerated output critical opm say new guidance government employee,0.009090909090909087,positive
2,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi80NjMxNzUxLWZvdXItcnVsZXMtdG8tbWFrZS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS13b3JrLWZvci1odW1hbnMv0gFjaHR0cHM6Ly90aGVoaWxsLmNvbS9vcGluaW9uLzQ2MzE3NTEtZm91ci1ydWxlcy10by1tYWtlLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXdvcmstZm9yLWh1bWFucy9hbXAv?oc=5,2024-04-30,The Hill,https://thehill.com,Four rules to make artificial intelligence work for humans,"Ultimately, the question isn’t where AI is taking humanity, it’s where humanity will take AI. Together, we share in that opportunity and responsibility. ","Four rules to make artificial intelligence work for humans Ultimately, the question isn’t where AI is taking humanity, it’s where humanity will take AI. Together, we share in that opportunity and responsibility. ",four rule make artificial intelligence work human ultimately question isnt ai taking humanity humanity take ai together share opportunity responsibility,-0.19999999999999998,negative
3,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LnVuaXRlLmFpL2dlbmVyYXRpdmUtYWlzLXJvbGUtaW4tam9iLXNhdGlzZmFjdGlvbi_SAQA?oc=5,2024-04-26,Unite.AI,https://www.unite.ai,Generative AI's Role in Job Satisfaction,"Generative AI (GenAI) is a pivotal technology that enhances work in a myriad of ways. From automating complex analysis to simulating scenarios that assist in decision-making, GenAI use cases are making a big impact across a broad swath of industries, including financial services, consultancies, information technology, legal, telecommunication and more. Certainly, organizations recognize GenAI's potential […]","Generative AI's Role in Job Satisfaction Generative AI (GenAI) is a pivotal technology that enhances work in a myriad of ways. From automating complex analysis to simulating scenarios that assist in decision-making, GenAI use cases are making a big impact across a broad swath of industries, including financial services, consultancies, information technology, legal, telecommunication and more. Certainly, organizations recognize GenAI's potential […]",generative ai role job satisfaction generative ai genai pivotal technology enhances work myriad way automating complex analysis simulating scenario assist decisionmaking genai use case making big impact across broad swath industry including financial service consultancy information technology legal telecommunication certainly organization recognize genai potential,0.08459821428571429,positive
4,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm1ja2luc2V5LmNvbS9mZWF0dXJlZC1pbnNpZ2h0cy90aGVtZXMvd2hhdC1kby1lbXBsb3llZXMtcmVhbGx5LXdhbnQtb3V0LW9mLWdlbmVyYXRpdmUtYWnSAQA?oc=5,2024-04-27,McKinsey,https://www.mckinsey.com,What do employees really want out of generative AI?,"As the use of generative AI (gen AI) becomes more common in the workplace, organizations are focused on how the technology can increase productivity levels.","What do employees really want out of generative AI? As the use of generative AI (gen AI) becomes more common in the workplace, organizations are focused on how the technology can increase productivity levels.",employee really want generative ai use generative ai gen ai becomes common workplace organization focused technology increase productivity level,-0.04999999999999999,negative
5,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vbmV3cy5jZ3RuLmNvbS9uZXdzLzIwMjQtMDQtMjYvV2hhdC1pcy10aGUtaW1wYWN0LW9mLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLW9uLWpvYi1tYXJrZXQtLTF0NzRtSzBWN3dJL3AuaHRtbNIBAA?oc=5,2024-04-26,CGTN,https://news.cgtn.com,What is the impact of artificial intelligence on job market?,"With the rise of chatbots like ChatGPT, AI has introduced new variables to the job market, revolutionizing the way we work. Wondering which jobs are more easily replaced by AI? The answer from Steve Hoffman, Chairman &amp; CEO of Founders Space, might","What is the impact of artificial intelligence on job market? With the rise of chatbots like ChatGPT, AI has introduced new variables to the job market, revolutionizing the way we work. Wondering which jobs are more easily replaced by AI? The answer from Steve Hoffman, Chairman &amp; CEO of Founders Space, might",impact artificial intelligence job market rise chatbots like chatgpt ai introduced new variable job market revolutionizing way work wondering job easily replaced ai answer steve hoffman chairman amp ceo founder space might,-0.010101010101010091,negative
6,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmFib3V0YW1hem9uLmNvbS9uZXdzL2F3cy9hbWF6b24tcS1nZW5lcmF0aXZlLWFpLWFzc2lzdGFudC1hd3PSAQA?oc=5,2024-04-30,About Amazon,https://www.aboutamazon.com,"AWS announces general availability of Amazon Q, generative AI",Customers and partners across all industries and of all sizes are using Amazon Q to transform the way their employees get work done.,"AWS announces general availability of Amazon Q, generative AI Customers and partners across all industries and of all sizes are using Amazon Q to transform the way their employees get work done.",aws announces general availability amazon q generative ai customer partner across industry size using amazon q transform way employee get work done,0.05000000000000002,positive
7,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmV3ZWVrLmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS9mdXR1cmUtb2YtZ2VuZXJhdGl2ZS1haS_SAQA?oc=5,2024-04-29,eWeek,https://www.eweek.com,"The Future of Generative AI: Trends, Challenges, & Breakthroughs",What's the future of generative AI? Clearly this emerging AI technology is the ultimate disruptor.,"The Future of Generative AI: Trends, Challenges, & Breakthroughs What's the future of generative AI? Clearly this emerging AI technology is the ultimate disruptor.",future generative ai trend challenge breakthrough future generative ai clearly emerging ai technology ultimate disruptor,0.025000000000000005,positive
8,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmdvdnRlY2guY29tL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlL25hc2Npby1zcGVha2Vycy1wZXBwZXItdGhlaXItYWktb3B0aW1pc20td2l0aC13YXJuaW5nc9IBAA?oc=5,2024-04-29,Government Technology,https://www.govtech.com,NASCIO Speakers Pepper Their AI Optimism With Warnings,"Artificial intelligence is quickly becoming mainstream for public agencies. But as state tech leaders look toward the benefits of the technology in the coming years, they are also sounding cautionary notes.","NASCIO Speakers Pepper Their AI Optimism With Warnings Artificial intelligence is quickly becoming mainstream for public agencies. But as state tech leaders look toward the benefits of the technology in the coming years, they are also sounding cautionary notes.",nascio speaker pepper ai optimism warning artificial intelligence quickly becoming mainstream public agency state tech leader look toward benefit technology coming year also sounding cautionary note,-0.04999999999999999,negative
9,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMjQvbWl0LWZhY3VsdHktaW5zdHJ1Y3RvcnMtc3R1ZGVudHMtZXhwZXJpbWVudC1nZW5lcmF0aXZlLWFpLXRlYWNoaW5nLWxlYXJuaW5nLTA0MjnSAQA?oc=5,2024-04-29,MIT News,https://news.mit.edu,"MIT faculty, instructors, students experiment with generative AI in teaching and learning","At MIT’s Festival of Learning 2024, faculty, instructors, and students shared how they’re leveraging technologies like generative AI in the classroom. Panelists stressed the importance of iteration and teaching students how to develop critical thinking skills.","MIT faculty, instructors, students experiment with generative AI in teaching and learning At MIT’s Festival of Learning 2024, faculty, instructors, and students shared how they’re leveraging technologies like generative AI in the classroom. Panelists stressed the importance of iteration and teaching students how to develop critical thinking skills.",mit faculty instructor student experiment generative ai teaching learning mit festival learning faculty instructor student shared theyre leveraging technology like generative ai classroom panelist stressed importance iteration teaching student develop critical thinking skill,0.0,neutral
